0.000	-7.357
0.014	-7.410
0.025	-7.250
0.035	-7.410
0.046	-7.410
0.056	-7.490
0.067	-7.410
0.078	-7.250
0.089	-7.330
0.102	-7.490
0.111	-7.250
0.122	-7.490
0.132	-7.250
0.143	-7.250
0.156	-7.580
0.167	-7.490
0.176	-7.330
0.189	-7.250
0.198	-7.410
0.210	-7.330
0.218	-7.330
0.232	-7.250
0.243	-7.490
0.251	-7.410
0.262	-7.410
0.272	-7.250
0.284	-7.330
0.297	-7.580
0.306	-7.330
0.318	-7.490
0.328	-7.250
0.338	-7.250
0.348	-7.330
0.360	-7.410
0.368	-7.170
0.380	-7.170
0.389	-7.250
0.402	-7.330
0.411	-7.330
0.426	-7.330
0.435	-7.330
0.446	-7.330
0.458	-7.410
0.467	-7.330
0.479	-7.250
0.488	-7.330
0.499	-7.250
0.509	-7.170
0.521	-7.250
0.533	-7.330
0.542	-7.330
0.553	-7.170
0.564	-7.170
0.576	-7.250
0.586	-7.250
0.597	-7.330
0.606	-7.170
0.618	-7.250
0.629	-7.250
0.640	-7.250
0.651	-7.330
0.662	-7.330
0.673	-7.330
0.683	-7.410
0.693	-7.250
0.705	-7.170
0.716	-7.250
0.726	-7.330
0.738	-7.330
0.747	-7.250
0.758	-7.250
0.770	-7.250
0.779	-7.330
0.791	-7.250
0.803	-7.250
0.813	-7.250
0.821	-7.250
0.833	-7.250
0.842	-7.090
0.858	-7.410
0.866	-7.250
0.878	-7.250
0.888	-7.250
0.899	-7.250
0.911	-7.410
0.920	-7.410
0.930	-7.090
0.940	-7.170
0.953	-7.170
0.963	-7.250
0.975	-7.170
0.985	-7.250
0.994	-7.250
1.007	-7.170
1.019	-7.490
1.032	-7.410
1.039	-7.250
1.052	-7.410
1.061	-7.170
1.072	-7.250
1.083	-7.250
1.094	-7.490
1.106	-7.490
1.116	-7.330
1.127	-7.330
1.137	-7.250
1.148	-7.250
1.162	-7.410
1.169	-7.330
1.179	-7.250
1.192	-7.330
1.203	-7.330
1.214	-7.330
1.223	-7.250
1.235	-7.250
1.244	-7.090
1.257	-7.250
1.267	-7.170
1.277	-7.250
1.287	-7.090
1.298	-7.170
1.309	-7.090
1.320	-7.090
1.334	-7.330
1.342	-7.090
1.353	-7.010
1.361	-7.010
1.377	-7.330
1.386	-7.090
1.395	-6.930
1.405	-6.930
1.418	-6.930
1.427	-6.930
1.438	-6.930
1.447	-6.850
1.463	-6.850
1.472	-6.770
1.482	-6.770
1.492	-6.690
1.503	-6.530
1.514	-6.530
1.526	-6.610
1.534	-6.370
1.547	-6.450
1.558	-6.290
1.569	-6.370
1.581	-6.290
1.590	-6.120
1.600	-6.040
1.612	-6.040
1.621	-5.880
1.635	-6.040
1.642	-5.720
1.655	-5.640
1.666	-5.560
1.676	-5.400
1.687	-5.320
1.697	-5.160
1.709	-5.080
1.720	-5.080
1.730	-4.920
1.740	-4.590
1.751	-4.430
1.763	-4.190
1.773	-4.110
1.783	-3.790
1.795	-3.790
1.807	-3.550
1.815	-3.140
1.828	-2.980
1.837	-2.580
1.849	-2.180
1.860	-2.010
1.871	-1.690
1.881	-1.370
1.893	-0.970
1.901	-0.560
1.914	-0.080
1.924	0.240
1.934	0.970
1.944	1.130
1.955	1.930
1.965	2.420
1.979	3.060
1.986	3.630
1.999	4.510
2.011	5.400
2.023	5.880
2.032	6.770
2.040	7.900
2.052	8.460
2.065	9.910
2.073	10.720
2.086	11.770
2.095	12.970
2.107	14.340
2.117	15.550
2.126	17.000
2.138	18.450
2.149	20.310
2.163	21.600
2.172	23.210
2.181	26.030
2.192	27.560
2.202	29.820
