0.000	-10.907
0.011	-10.880
0.023	-10.960
0.032	-10.880
0.043	-10.800
0.056	-11.040
0.064	-10.800
0.075	-10.960
0.086	-10.880
0.098	-11.040
0.108	-10.960
0.121	-10.880
0.128	-10.720
0.139	-10.800
0.151	-10.720
0.163	-10.880
0.172	-10.720
0.184	-10.800
0.195	-10.880
0.207	-10.960
0.216	-11.040
0.228	-10.880
0.238	-10.800
0.247	-10.800
0.257	-10.720
0.271	-10.800
0.282	-10.960
0.291	-10.800
0.304	-10.720
0.313	-10.880
0.325	-11.040
0.334	-10.720
0.347	-10.800
0.357	-10.800
0.368	-10.720
0.379	-10.800
0.391	-10.800
0.401	-10.800
0.409	-10.720
0.422	-10.880
0.433	-10.720
0.443	-10.880
0.455	-11.040
0.464	-10.800
0.475	-10.560
0.488	-10.800
0.497	-10.880
0.507	-10.720
0.517	-10.720
0.529	-10.640
0.539	-10.640
0.550	-10.720
0.563	-10.800
0.572	-10.640
0.583	-10.720
0.595	-10.800
0.605	-10.800
0.617	-10.880
0.627	-10.800
0.637	-10.800
0.647	-10.720
0.660	-10.960
0.672	-10.880
0.681	-10.720
0.691	-10.640
0.701	-10.720
0.712	-10.560
0.723	-10.720
0.734	-10.640
0.747	-10.720
0.755	-10.800
0.768	-10.800
0.778	-10.800
0.788	-10.640
0.802	-11.040
0.812	-10.880
0.820	-10.640
0.831	-10.800
0.844	-10.720
0.852	-10.560
0.865	-10.800
0.876	-10.800
0.885	-10.720
0.898	-10.800
0.907	-10.720
0.916	-10.560
0.928	-10.720
0.938	-10.640
0.952	-10.800
0.961	-10.720
0.973	-10.880
0.982	-10.640
0.994	-10.640
1.004	-10.720
1.013	-10.640
1.027	-10.800
1.036	-10.800
1.048	-10.880
1.058	-10.560
1.069	-10.640
1.079	-10.560
1.090	-10.640
1.102	-10.720
1.112	-10.720
1.122	-10.560
1.133	-10.640
1.144	-10.640
1.156	-10.640
1.168	-10.800
1.178	-10.640
1.188	-10.640
1.199	-10.720
1.209	-10.560
1.223	-10.720
1.232	-10.640
1.243	-10.560
1.252	-10.560
1.264	-10.560
1.276	-10.560
1.285	-10.400
1.295	-10.560
1.306	-10.480
1.318	-10.400
1.326	-10.320
1.339	-10.400
1.349	-10.230
1.360	-10.320
1.371	-10.320
1.382	-10.150
1.394	-10.320
1.402	-9.990
1.415	-10.150
1.426	-10.150
1.436	-10.150
1.447	-10.070
1.460	-9.990
1.468	-9.750
1.479	-9.670
1.490	-9.590
1.501	-9.750
1.511	-9.430
1.522	-9.430
1.534	-9.270
1.543	-9.190
1.554	-9.110
1.565	-8.950
1.574	-8.780
1.588	-8.780
1.597	-8.540
1.609	-8.460
1.618	-8.380
1.629	-8.140
1.641	-8.060
1.652	-7.900
1.663	-7.740
1.672	-7.490
1.684	-7.170
1.696	-7.170
1.705	-6.770
1.716	-6.530
1.727	-6.210
1.738	-6.040
1.747	-5.640
1.758	-5.320
1.771	-5.000
1.779	-4.670
1.792	-4.190
1.801	-3.790
1.814	-3.550
1.822	-3.060
1.834	-2.500
1.848	-2.010
1.856	-1.530
1.868	-1.130
1.878	-0.320
1.888	0.400
1.899	0.810
1.910	1.610
1.920	2.580
1.930	3.470
1.943	4.030
1.952	5.000
1.962	5.800
1.974	6.930
1.986	7.900
1.995	9.030
2.007	10.400
2.017	11.520
2.027	12.730
2.039	14.420
2.048	15.630
2.058	17.250
2.073	19.420
2.082	21.190
2.091	22.890
2.102	24.820
2.115	26.920
2.127	29.250
2.135	32.070
2.148	34.170
2.155	36.670
2.168	40.130
2.176	42.790
2.189	46.010
2.197	49.240
