0.000	-14.233
0.007	-14.180
0.019	-14.260
0.029	-14.260
0.039	-14.020
0.051	-14.260
0.063	-14.100
0.072	-14.100
0.085	-14.260
0.095	-14.180
0.106	-14.100
0.118	-14.260
0.126	-14.180
0.137	-14.100
0.148	-14.100
0.158	-14.180
0.170	-14.020
0.180	-13.940
0.191	-14.100
0.201	-14.100
0.214	-14.100
0.224	-14.180
0.235	-14.180
0.246	-14.180
0.257	-14.260
0.269	-14.260
0.278	-14.100
0.288	-14.020
0.299	-14.020
0.310	-14.100
0.322	-14.100
0.332	-14.100
0.343	-14.100
0.354	-14.020
0.364	-14.020
0.376	-14.100
0.385	-14.020
0.396	-14.100
0.408	-14.100
0.419	-14.020
0.427	-13.940
0.438	-13.940
0.452	-14.100
0.462	-14.020
0.471	-13.860
0.485	-14.100
0.494	-13.940
0.504	-14.020
0.517	-14.180
0.525	-13.780
0.537	-13.860
0.550	-14.100
0.559	-14.100
0.570	-14.020
0.582	-13.940
0.591	-13.940
0.601	-14.020
0.614	-14.020
0.621	-13.940
0.636	-14.020
0.646	-14.100
0.656	-13.940
0.666	-13.940
0.679	-14.100
0.687	-13.940
0.700	-14.020
0.711	-14.100
0.720	-13.940
0.733	-14.020
0.740	-13.860
0.755	-14.180
0.765	-14.100
0.775	-14.020
0.786	-14.100
0.797	-14.180
0.806	-13.860
0.818	-14.020
0.828	-13.860
0.840	-14.100
0.849	-13.940
0.859	-13.860
0.873	-13.940
0.882	-14.100
0.895	-13.940
0.904	-13.940
0.915	-14.020
0.926	-14.020
0.935	-13.940
0.946	-13.940
0.957	-13.860
0.968	-13.940
0.982	-14.020
0.990	-14.020
1.001	-13.940
1.011	-13.860
1.022	-13.940
1.032	-13.940
1.044	-14.020
1.055	-13.940
1.065	-13.940
1.077	-14.180
1.086	-13.940
1.098	-13.860
1.110	-13.940
1.120	-14.100
1.131	-14.020
1.143	-14.020
1.152	-13.860
1.164	-14.020
1.176	-14.020
1.184	-13.780
1.196	-13.780
1.206	-14.020
1.217	-14.020
1.229	-13.940
1.241	-13.940
1.250	-13.940
1.260	-13.700
1.272	-13.860
1.281	-13.620
1.292	-14.100
1.304	-13.700
1.314	-13.700
1.325	-13.460
1.335	-13.700
1.347	-13.860
1.359	-13.540
1.367	-13.540
1.380	-13.460
1.390	-13.620
1.401	-13.460
1.412	-13.540
1.421	-13.300
1.434	-13.460
1.443	-13.140
1.457	-13.460
1.465	-13.140
1.478	-13.220
1.488	-13.050
1.496	-12.810
1.509	-12.810
1.517	-12.650
1.529	-12.650
1.542	-12.490
1.553	-12.650
1.561	-12.410
1.572	-12.250
1.584	-12.170
1.596	-12.170
1.606	-12.010
1.616	-11.770
1.628	-11.680
1.636	-11.280
1.647	-11.200
1.658	-10.960
1.670	-10.880
1.681	-10.720
1.692	-10.230
1.702	-10.230
1.713	-9.830
1.725	-9.830
1.734	-9.270
1.746	-8.950
1.754	-8.540
1.766	-8.300
1.779	-7.900
1.790	-7.580
1.799	-7.090
1.810	-6.770
1.821	-6.120
1.833	-5.720
1.843	-5.160
1.853	-4.670
1.863	-4.030
1.874	-3.300
1.883	-2.820
1.897	-2.010
1.907	-1.290
1.917	-0.480
1.929	0.240
1.940	1.050
1.949	1.930
1.959	2.820
1.972	3.950
1.982	5.160
1.992	6.370
2.005	7.740
2.016	8.950
2.024	10.070
2.036	11.930
2.047	13.540
2.055	14.750
2.068	16.600
2.078	18.620
2.090	20.630
2.100	21.920
2.109	24.740
2.122	26.750
2.134	29.410
2.143	32.400
2.154	34.810
2.163	37.630
2.173	41.100
2.185	44.160
2.194	48.270
