0.000	-3.843
0.019	-3.950
0.027	-3.790
0.038	-3.790
0.049	-3.630
0.060	-3.790
0.073	-3.790
0.083	-3.870
0.093	-3.870
0.104	-3.870
0.116	-3.870
0.126	-3.870
0.138	-3.870
0.147	-3.790
0.159	-3.870
0.168	-3.870
0.179	-3.710
0.190	-3.790
0.201	-3.710
0.211	-3.790
0.223	-3.950
0.232	-3.710
0.243	-3.710
0.255	-3.710
0.265	-3.710
0.276	-3.870
0.287	-3.790
0.298	-3.710
0.309	-3.790
0.318	-3.710
0.330	-3.790
0.341	-3.710
0.352	-3.790
0.363	-3.790
0.375	-3.870
0.385	-3.710
0.395	-3.630
0.407	-3.790
0.417	-3.710
0.427	-3.710
0.438	-3.870
0.450	-3.790
0.460	-3.710
0.471	-3.710
0.482	-3.710
0.492	-3.790
0.505	-3.950
0.514	-3.710
0.524	-3.630
0.537	-3.790
0.546	-3.630
0.558	-3.710
0.568	-3.790
0.580	-3.870
0.588	-3.710
0.600	-3.710
0.611	-3.710
0.622	-3.790
0.633	-3.710
0.645	-3.790
0.654	-3.710
0.665	-3.630
0.678	-3.790
0.687	-3.710
0.699	-3.790
0.708	-3.630
0.720	-3.790
0.732	-3.790
0.741	-3.630
0.751	-3.710
0.762	-3.710
0.773	-3.710
0.783	-3.550
0.795	-3.710
0.806	-3.630
0.816	-3.630
0.827	-3.550
0.836	-3.550
0.848	-3.630
0.861	-3.710
0.872	-3.710
0.881	-3.550
0.891	-3.550
0.902	-3.380
0.913	-3.470
0.924	-3.380
0.936	-3.550
0.945	-3.470
0.957	-3.630
0.966	-3.380
0.980	-3.630
0.988	-3.300
0.999	-3.300
1.010	-2.900
1.021	-2.580
1.031	-2.100
1.045	-2.500
1.052	-2.500
1.066	-2.980
1.075	-3.060
1.085	-3.140
1.098	-3.220
1.107	-3.060
1.118	-2.980
1.130	-3.060
1.139	-2.980
1.151	-2.980
1.161	-2.740
1.173	-2.820
1.184	-2.820
1.193	-2.740
1.205	-2.740
1.216	-2.660
1.226	-2.580
1.236	-2.500
1.248	-2.500
1.260	-2.580
1.268	-2.260
1.281	-2.420
1.290	-2.180
1.301	-2.100
1.312	-2.100
1.322	-2.010
1.333	-1.770
1.346	-1.850
1.356	-1.770
1.367	-1.530
1.377	-1.450
1.388	-1.370
1.397	-1.210
1.409	-1.050
1.419	-0.890
1.431	-0.810
1.442	-0.730
1.452	-0.640
1.465	-0.480
1.475	-0.160
1.486	-0.240
1.496	0.080
1.506	0.320
1.519	0.560
1.528	0.810
1.540	0.890
1.550	1.290
1.560	1.530
1.570	1.850
1.582	2.010
1.594	2.420
1.604	2.660
1.615	2.980
1.625	3.470
1.636	3.870
1.646	4.190
1.655	4.670
1.667	5.080
1.680	5.480
1.689	6.040
1.700	6.530
1.711	7.170
1.722	7.740
1.733	8.140
1.743	8.860
1.754	9.590
1.766	10.480
1.775	11.280
1.787	11.680
1.797	12.570
1.808	13.780
1.818	14.750
1.827	15.550
1.841	16.520
1.849	17.730
1.862	19.100
1.872	20.070
1.883	21.520
1.893	22.890
1.903	24.260
1.914	25.380
1.924	27.400
1.936	28.930
1.947	31.190
1.957	32.880
1.966	34.890
1.978	37.150
1.988	39.570
2.001	41.900
2.011	44.320
2.020	47.790
2.033	49.800
2.043	52.860
2.055	56.410
2.062	59.550
2.074	63.260
2.086	66.240
2.098	65.440
2.105	64.470
2.119	63.180
2.115	62.210
2.114	61.330
2.115	60.120
2.115	59.070
2.115	57.940
2.116	56.810
2.115	55.770
2.115	54.720
