0.000	-14.233
0.007	-14.100
0.019	-14.260
0.031	-14.340
0.039	-14.100
0.050	-14.100
0.063	-14.260
0.071	-14.100
0.083	-14.180
0.093	-14.100
0.105	-14.180
0.117	-14.180
0.128	-14.340
0.140	-14.260
0.148	-14.260
0.162	-14.420
0.168	-14.020
0.179	-14.020
0.193	-14.260
0.203	-14.100
0.213	-14.020
0.226	-14.180
0.233	-14.020
0.246	-14.020
0.257	-14.180
0.269	-14.100
0.278	-13.940
0.288	-14.020
0.301	-14.100
0.313	-14.340
0.322	-13.940
0.332	-14.100
0.342	-14.100
0.354	-14.100
0.365	-14.100
0.376	-14.100
0.388	-14.020
0.396	-14.020
0.407	-14.020
0.419	-13.940
0.430	-14.260
0.441	-14.100
0.449	-14.020
0.460	-13.860
0.471	-13.940
0.484	-14.020
0.495	-13.940
0.507	-14.100
0.516	-14.100
0.525	-13.940
0.537	-14.020
0.548	-13.860
0.559	-13.940
0.571	-14.020
0.579	-14.020
0.594	-14.180
0.601	-13.860
0.611	-13.860
0.625	-14.180
0.638	-14.180
0.645	-13.860
0.656	-14.020
0.666	-13.940
0.679	-13.940
0.690	-14.020
0.697	-13.860
0.712	-14.020
0.720	-13.860
0.733	-14.020
0.744	-13.940
0.753	-13.940
0.765	-13.940
0.775	-13.940
0.785	-13.860
0.798	-14.020
0.807	-13.940
0.820	-14.180
0.828	-13.940
0.839	-14.020
0.852	-14.100
0.860	-13.940
0.875	-14.180
0.885	-13.860
0.893	-13.940
0.905	-14.100
0.916	-14.100
0.924	-14.100
0.936	-13.860
0.947	-13.940
0.960	-14.020
0.968	-13.940
0.980	-13.780
0.990	-14.020
1.002	-13.860
1.013	-14.020
1.021	-13.860
1.034	-13.940
1.046	-14.100
1.056	-13.860
1.068	-14.180
1.078	-13.860
1.087	-13.940
1.098	-13.860
1.110	-14.020
1.120	-13.860
1.133	-14.020
1.144	-14.100
1.153	-13.860
1.162	-13.940
1.173	-13.860
1.185	-13.940
1.196	-13.860
1.207	-14.020
1.219	-13.940
1.228	-13.860
1.239	-13.860
1.248	-13.780
1.260	-13.940
1.272	-14.020
1.282	-13.940
1.296	-14.020
1.305	-13.860
1.314	-13.860
1.325	-13.780
1.337	-13.860
1.347	-13.860
1.356	-13.940
1.367	-13.700
1.379	-13.780
1.388	-13.620
1.401	-13.780
1.417	-13.860
1.420	-13.940
1.434	-13.700
1.442	-13.540
1.453	-13.780
1.464	-13.700
1.476	-13.540
1.489	-13.380
1.501	-13.860
1.507	-13.460
1.519	-13.620
1.532	-13.460
1.542	-13.460
1.551	-13.140
1.563	-13.140
1.575	-13.380
1.584	-13.050
1.596	-12.970
1.604	-12.890
1.617	-13.140
1.628	-12.730
1.638	-12.730
1.650	-12.650
1.662	-12.650
1.671	-12.490
1.680	-12.170
1.692	-12.090
1.703	-11.850
1.711	-11.600
1.725	-11.680
1.734	-11.600
1.744	-11.200
1.758	-11.200
1.766	-10.960
1.778	-10.720
1.787	-10.480
1.801	-10.400
1.812	-10.150
1.820	-9.750
1.829	-9.190
1.842	-9.110
1.851	-8.700
1.863	-8.380
1.877	-8.140
1.884	-7.410
1.897	-7.250
1.908	-6.770
1.917	-6.290
1.930	-5.560
1.940	-5.320
1.949	-4.510
1.960	-3.790
1.973	-3.140
1.981	-2.580
1.992	-1.770
2.004	-1.290
2.012	-0.240
2.024	0.810
2.036	1.450
2.048	2.500
2.057	4.030
2.069	4.840
2.079	6.290
2.090	7.410
2.100	8.780
2.110	10.070
2.124	11.680
2.132	12.970
2.145	14.910
2.153	17.250
2.165	18.780
2.178	20.950
2.186	22.890
2.196	24.980
