0.000	-3.817
0.018	-3.870
0.028	-3.790
0.038	-3.790
0.049	-3.790
0.060	-3.790
0.071	-3.790
0.084	-3.870
0.093	-3.790
0.104	-3.870
0.114	-3.790
0.126	-3.710
0.136	-3.790
0.146	-3.710
0.160	-3.950
0.168	-3.790
0.179	-3.710
0.191	-3.790
0.201	-3.790
0.214	-3.790
0.222	-3.790
0.233	-3.870
0.245	-3.950
0.254	-3.710
0.265	-3.790
0.276	-3.710
0.287	-3.710
0.299	-3.870
0.309	-3.710
0.319	-3.710
0.332	-3.870
0.341	-3.790
0.352	-3.790
0.361	-3.630
0.374	-3.870
0.386	-3.870
0.395	-3.710
0.405	-3.710
0.417	-3.790
0.427	-3.630
0.440	-3.870
0.450	-3.790
0.459	-3.710
0.470	-3.710
0.481	-3.710
0.492	-3.630
0.503	-3.790
0.516	-3.870
0.524	-3.630
0.537	-3.710
0.546	-3.710
0.558	-3.870
0.567	-3.710
0.579	-3.790
0.587	-3.630
0.600	-3.790
0.612	-3.710
0.621	-3.710
0.632	-3.710
0.643	-3.710
0.654	-3.790
0.665	-3.630
0.675	-3.710
0.688	-3.870
0.697	-3.710
0.708	-3.630
0.720	-3.790
0.730	-3.710
0.741	-3.790
0.753	-3.790
0.762	-3.710
0.775	-3.870
0.783	-3.790
0.795	-3.710
0.807	-3.950
0.816	-3.710
0.828	-3.790
0.838	-3.710
0.848	-3.710
0.861	-3.710
0.870	-3.710
0.881	-3.550
0.893	-3.870
0.903	-3.710
0.914	-3.630
0.925	-3.710
0.936	-3.870
0.947	-3.790
0.957	-3.710
0.967	-3.710
0.978	-3.710
0.989	-3.710
1.000	-3.790
1.009	-3.550
1.021	-3.630
1.031	-3.710
1.042	-3.630
1.055	-3.630
1.065	-3.710
1.075	-3.630
1.085	-3.710
1.096	-3.470
1.107	-3.550
1.121	-3.710
1.128	-3.470
1.141	-3.710
1.152	-3.710
1.161	-3.470
1.172	-3.380
1.182	-3.470
1.196	-3.630
1.204	-3.380
1.215	-3.380
1.228	-3.550
1.237	-3.380
1.246	-3.220
1.258	-3.300
1.268	-3.140
1.282	-3.380
1.292	-3.300
1.301	-3.140
1.314	-3.220
1.323	-3.140
1.334	-2.980
1.345	-3.060
1.356	-2.980
1.368	-3.060
1.376	-2.820
1.388	-2.740
1.399	-2.820
1.409	-2.740
1.422	-2.740
1.431	-2.660
1.442	-2.500
1.451	-2.420
1.463	-2.420
1.475	-2.500
1.485	-2.340
1.496	-2.260
1.508	-2.340
1.516	-1.930
1.529	-2.010
1.539	-2.010
1.550	-1.850
1.562	-1.850
1.571	-1.610
1.583	-1.450
1.593	-1.450
1.604	-1.290
1.613	-1.130
1.626	-1.050
1.638	-1.050
1.647	-0.730
1.658	-0.480
1.669	-0.480
1.680	-0.320
1.690	-0.080
1.701	0.240
1.711	0.320
1.722	0.640
1.733	0.810
1.743	1.290
1.754	1.450
1.766	1.690
1.775	2.100
1.787	2.420
1.797	2.820
1.808	3.060
1.820	3.220
1.830	3.870
1.841	4.270
1.851	4.670
1.862	5.160
1.872	5.880
1.882	6.210
1.896	6.770
1.904	7.490
1.917	8.220
1.928	8.700
1.938	9.670
1.949	10.230
1.960	11.440
1.970	12.090
1.979	12.810
1.991	13.860
2.003	15.310
2.014	16.200
2.024	17.160
2.033	18.450
2.043	19.990
2.057	21.520
2.065	22.890
2.077	24.340
2.088	26.110
2.098	27.800
2.109	29.580
2.121	31.670
2.131	33.770
2.140	36.020
2.151	38.360
2.161	40.780
2.174	44.240
2.181	46.500
2.192	49.400
2.205	52.380
