0.000	-10.960
0.013	-11.040
0.024	-11.040
0.033	-10.800
0.043	-10.880
0.054	-10.960
0.066	-10.960
0.077	-10.800
0.087	-10.960
0.097	-10.800
0.109	-10.800
0.118	-10.800
0.131	-10.880
0.143	-10.880
0.151	-10.800
0.165	-10.880
0.176	-10.960
0.185	-10.800
0.196	-10.800
0.205	-10.800
0.216	-10.640
0.230	-10.880
0.240	-10.960
0.249	-10.800
0.261	-11.040
0.273	-10.960
0.280	-10.720
0.295	-10.880
0.305	-10.880
0.313	-10.880
0.323	-10.640
0.336	-11.120
0.347	-10.880
0.355	-10.720
0.367	-10.880
0.378	-10.720
0.389	-10.640
0.399	-10.800
0.411	-10.720
0.421	-10.720
0.433	-10.720
0.442	-10.720
0.455	-10.720
0.466	-10.800
0.475	-10.720
0.487	-10.720
0.498	-10.720
0.510	-10.880
0.518	-10.720
0.528	-10.640
0.542	-10.880
0.552	-10.720
0.560	-10.640
0.574	-10.800
0.583	-10.640
0.594	-10.800
0.604	-10.640
0.618	-10.960
0.624	-10.560
0.637	-10.720
0.650	-10.800
0.662	-10.960
0.670	-10.640
0.681	-10.720
0.692	-10.880
0.699	-10.640
0.713	-10.720
0.725	-10.720
0.736	-10.880
0.747	-10.640
0.754	-10.640
0.770	-10.960
0.779	-10.800
0.787	-10.720
0.799	-10.720
0.811	-10.640
0.822	-10.720
0.833	-10.640
0.841	-10.640
0.853	-10.880
0.865	-10.640
0.877	-10.800
0.887	-10.800
0.899	-10.720
0.907	-10.640
0.918	-10.640
0.928	-10.560
0.941	-10.880
0.950	-10.720
0.961	-10.720
0.973	-10.800
0.983	-10.800
0.994	-10.640
1.006	-10.800
1.014	-10.720
1.025	-10.720
1.035	-10.560
1.048	-10.800
1.056	-10.640
1.069	-10.880
1.081	-10.800
1.090	-10.560
1.104	-10.800
1.112	-10.720
1.124	-10.720
1.137	-10.800
1.145	-10.640
1.155	-10.800
1.164	-10.720
1.177	-10.720
1.187	-10.560
1.197	-10.560
1.210	-10.720
1.220	-10.640
1.231	-10.640
1.244	-10.640
1.254	-10.800
1.267	-10.720
1.275	-10.640
1.286	-10.720
1.297	-10.640
1.305	-10.640
1.318	-10.640
1.329	-10.560
1.340	-10.560
1.351	-10.640
1.360	-10.720
1.372	-10.480
1.384	-10.400
1.393	-10.560
1.403	-10.480
1.418	-10.640
1.425	-10.400
1.435	-10.400
1.447	-10.400
1.456	-10.320
1.468	-10.400
1.480	-10.400
1.489	-10.150
1.502	-10.230
1.511	-10.150
1.523	-10.070
1.534	-10.150
1.542	-9.830
1.553	-9.750
1.566	-9.830
1.576	-9.830
1.588	-9.750
1.596	-9.510
1.606	-9.430
1.621	-9.430
1.630	-9.350
1.641	-9.270
1.654	-9.430
1.662	-9.030
1.672	-8.950
1.683	-8.860
1.695	-8.780
1.707	-8.620
1.716	-8.460
1.729	-8.380
1.738	-8.220
1.750	-7.900
1.759	-7.740
1.770	-7.660
1.781	-7.410
1.791	-7.250
1.804	-7.010
1.812	-6.610
1.825	-6.370
1.833	-6.040
1.846	-5.800
1.857	-5.560
1.866	-5.160
1.878	-4.840
1.890	-4.190
1.901	-3.950
1.912	-3.550
1.920	-3.060
1.931	-2.500
1.943	-2.100
1.951	-1.370
1.965	-0.890
1.975	-0.160
1.987	0.400
1.995	1.290
2.007	2.100
2.017	2.900
2.028	3.790
2.040	4.510
2.048	5.480
2.061	6.690
2.073	7.820
2.081	8.700
2.094	9.830
2.104	11.280
2.112	12.730
2.125	13.780
2.136	16.360
2.146	17.330
2.157	19.500
2.168	21.190
2.176	23.450
2.188	25.550
2.199	27.160
